"","Q1.2","NIMBY","Progress","UserLanguage","participantId","Duration (in seconds)","StartDate","EndDate","Q14.11_1","Q14.11_2","Q14.11_3","Q14.11_4","Q14.11_5","Q14.11_6","Q136_1","Q136_2","Q136_3","Q136_4","Q136_5","Q136_6","Q136_7","Q136_8","Q136_9","Q136_10","age","gender","Q2.3","Q2.4","Q20.1","Q19.2_1","Q19.2_2","Q19.2_3","Q7.10","Q8.2","Q12.2_1","Q12.2_2","Q12.2_3","Q12.4","Q12.5","Q14.6","Q14.7_1","Q14.7_2","Q14.7_3","Q14.12","Q14.9_1","left_right","pol_party_support","education","circle1","circle2","circle3","QID1214859317_cjp1","QID1214859317_cjp2","QID246_cjp1","QID246_cjp2","QID251_cjp1","QID251_cjp2","QID255_cjp1","QID255_cjp2","Q15.8","Q15.9_1","Q15.9_2","Q15.14","Q15.15_1","Q15.15_2","Q15.20","Q15.21_1","Q15.21_2","Q15.26","Q15.27_1","Q15.27_2","municipalityId","type","municipality_type","urban_rural","circle_match"
"112",1,1,14,"DE",5948,579,"2024-05-17 22:03:24","2024-05-17 22:13:04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,1,2,3,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,11,1,1,1
"113",NA,0,0,"EN",13064,1147,"2024-05-17 22:44:58","2024-05-17 23:04:06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,23,6,2,1
"114",1,0,84,"DE",10951,46569,"2024-05-18 08:15:31","2024-05-18 21:11:41",5,7,7,7,7,6,5,5,2,7,6,6,6,7,6,3,54,2,1,1,2,4,1,7,2,4,1,3,3,7,7,7,7,5,3,7,6,NA,NA,NA,0,0,0,"Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Externe (nicht lokale) Investoren,6-10% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Gemeinde,6-10% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Gemeinde,21-40% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Regionaler Energieversorger,21-40% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","","","","",1,5,5,2,5,5,NA,NA,NA,NA,NA,NA,2763,11,1,1,1
"115",1,1,90,"EN",14827,1637,"2024-05-18 10:16:01","2024-05-18 10:43:18",6,5,6,5,6,7,7,1,7,7,7,7,7,7,4,4,39,1,1,2,3,6,1,7,4,7,1,1,1,7,7,7,7,7,7,7,5,NA,NA,NA,0,0,0,"Vertical open space Agri-PV systems on pasture or arable land,Up to 10 football pitches (approx. 10ha),0-500 meters,Regional energy supplier,21-40% reduction in crop yield,0-5% increase in own production,11-20% higher income","Agri-PV systems on greenhouses and replacement of polytunnels,Up to one football pitch (approx. 1ha),0-500 meters,Energy cooperative (e.g. local population),6-10% reduction in crop yield,41-80% increase in own production,6-10% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to 5 football pitches (approx. 5ha),0-500 meters,Municipality,11-20% reduction in crop yield,11-20% increase in own production,0-5% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to 5 football pitches (approx. 5ha),0-500 meters,Regional energy supplier,21-40% reduction in crop yield,21-40% increase in own production,21-40% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),500-1500 meters,Energy cooperative (e.g. local population),6-10% reduction in crop yield,21-40% increase in own production,11-20% higher income","Vertical open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),0-500 meters,External (non-local) investors,0-5% reduction in crop yield,41-80% increase in own production,41-80% higher income","Agri-PV systems on greenhouses and replacement of polytunnels,Up to 10 football pitches (approx. 10ha),1500-4500 meters,External (non-local) investors,6-10% reduction in crop yield,21-40% increase in own production,11-20% higher income","Horizontal open space Agri-PV systems on pasture or arable land,Up to 5 football pitches (approx. 5ha),0-500 meters,Energy cooperative (e.g. local population),0-5% reduction in crop yield,6-10% increase in own production ,0-5% higher income",2,2,7,2,2,7,2,4,7,2,7,7,6621,11,1,1,1
"116",1,1,78,"DE",13085,8308,"2024-05-18 10:27:19","2024-05-18 12:45:47",1,1,1,1,3,2,7,6,6,5,1,6,1,1,2,3,68,2,1,1,2,7,1,5,6,2,1,1,1,2,2,2,2,1,1,2,1,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,230,12,2,1,1
"117",1,1,84,"DE",570,3327,"2024-05-18 10:47:46","2024-05-18 11:43:13",4,4,4,4,4,4,7,2,7,7,7,6,7,6,4,1,1961,1,1,2,5,3,3,2,1,7,1,1,3,5,6,5,4,4,4,5,4,NA,NA,NA,0,0,0,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Bäuerinnen und Bauern,11-20% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Bäuerinnen und Bauern,6-10% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Externe (nicht lokale) Investoren,6-10% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),6-10% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","","",1,1,2,1,1,1,NA,NA,NA,NA,NA,NA,2701,11,1,1,1
"118",1,1,88,"DE",4483,6198,"2024-05-18 11:47:11","2024-05-18 13:30:29",4,3,5,3,2,2,7,7,6,1,1,1,1,3,3,1,70,2,1,1,3,5,6,3,7,4,1,1,1,2,2,3,2,1,1,3,1,NA,NA,NA,0,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),11-20% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,6-10% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),0-500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Regionaler Energieversorger,21-40% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Externe (nicht lokale) Investoren,11-20% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),21-40% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,0-5% höheres Einkommen",1,1,1,1,2,2,1,2,2,1,2,2,141,11,1,1,1
"119",NA,0,0,"DE",14337,NA,"2024-05-18 12:28:13","2024-05-18 12:28:13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,11,1,1,1
"120",1,1,56,"DE",7020,740,"2024-05-18 12:38:02","2024-05-18 12:50:23",NA,NA,NA,NA,NA,NA,6,3,7,7,3,5,5,7,7,1,43,1,1,1,3,6,1,7,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,12,2,1,1
"121",1,0,74,"DE",3333,921,"2024-05-18 15:44:51","2024-05-18 16:00:13",NA,NA,NA,NA,NA,NA,5,5,4,3,2,4,3,3,3,4,19,2,1,1,5,3,3,3,4,5,1,1,3,5,5,3,5,3,2,3,3,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3214,22,5,2,1
"122",1,1,74,"DE",9762,1538,"2024-05-18 18:20:13","2024-05-18 18:45:52",NA,NA,NA,NA,NA,NA,2,2,2,7,7,2,1,2,2,NA,50,2,1,1,2,6,5,3,3,2,1,1,1,2,2,3,4,4,4,1,4,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3203,12,2,1,1
"123",1,0,82,"FR",10340,5246,"2024-05-18 18:49:52","2024-05-18 20:17:19",3,5,2,7,7,3,7,7,7,7,1,7,5,5,2,1,1969,2,1,2,2,7,4,3,4,6,1,1,3,7,7,7,6,5,3,5,7,NA,NA,NA,0,0,0,"Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),500-1500 mètres,Coopérative énergétique (par ex. citoyens locaux),Réduction de 21-40% du rendement de la récolte,Augmentation de 0-5% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","Surfaces libres horizontales pour installations agri-PV sur des pâturage ou des terres cultivées,Jusqu'à 10 terrains de football (env. 10ha),0-500 mètres,Investisseurs externes (non locaux),Réduction de 11-20% du rendement de la récolte,Augmentation de 21-40% de la production propre,Augmentation de 41-80% du revenu des agriculteurs","","","","","","",1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5606,11,1,1,1
"124",1,0,12,"DE",5039,523,"2024-05-18 19:50:29","2024-05-18 19:59:12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,1,1,2,5,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6007,13,3,1,1
"125",1,0,14,"DE",296,282,"2024-05-18 21:01:00","2024-05-18 21:05:42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,1,1,4,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
"126",1,1,78,"FR",9889,33358,"2024-05-18 23:43:06","2024-05-19 08:59:04",6,6,6,6,6,5,7,2,2,4,3,5,6,6,6,3,22,2,1,1,4,4,2,5,2,5,1,1,1,6,7,6,7,7,4,6,6,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5890,12,2,1,1
"127",1,0,80,"DE",13782,997,"2024-05-19 09:28:52","2024-05-19 09:45:29",3,5,3,5,7,4,5,1,NA,NA,NA,NA,NA,NA,NA,NA,41,2,1,1,4,5,1,5,2,4,1,1,1,4,4,4,4,4,4,6,4,NA,NA,NA,0,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Regionaler Energieversorger,0-5% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,21-40% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,6-10% höheres Einkommen","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
"128",1,0,84,"DE",15858,1245444,"2024-05-19 11:00:21","2024-06-02 20:57:45",2,6,3,6,6,5,7,6,5,7,5,6,6,5,5,3,50,2,1,1,3,5,6,6,3,4,1,1,1,4,5,5,6,7,5,5,5,NA,NA,NA,0,0,0,"Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Externe (nicht lokale) Investoren,41-80% Reduzierung des Ernteertrags,21-40% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 10 Fussballfelder (ca. 10ha),1500-4500 Meter,Grundstückseigentümer,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Regionaler Energieversorger,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,11-20% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu 5 Fussballfelder (ca. 5ha),500-1500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,11-20% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),0-500 Meter,Bäuerinnen und Bauern,41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,21-40% höheres Einkommen","","",2,3,5,2,3,5,NA,NA,NA,NA,NA,NA,230,12,2,1,1
"129",1,1,25,"DE",10617,2284,"2024-05-19 15:48:12","2024-05-19 16:26:16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,2,1,1,1,6,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4012,12,2,1,1
"130",1,0,61,"DE",15325,1012,"2024-05-19 16:33:32","2024-05-19 16:50:24",NA,NA,NA,NA,NA,NA,3,4,2,6,5,6,5,7,4,2,52,2,1,1,1,3,1,6,4,6,1,1,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
"131",1,0,1,"FR",6606,61,"2024-05-19 16:39:22","2024-05-19 16:40:23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6436,12,2,1,1
"132",1,1,25,"FR",13577,14631,"2024-05-19 17:49:09","2024-05-19 21:53:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1965,2,1,1,4,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6625,22,5,2,1
"133",1,1,75,"DE",12124,4218,"2024-05-19 18:43:51","2024-05-19 19:54:09",3,1,1,1,2,6,4,5,5,7,6,6,6,5,5,3,68,2,1,1,2,7,6,4,3,4,1,1,1,4,3,4,4,4,4,4,1,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2701,11,1,1,1
"134",1,1,56,"DE",2478,2017,"2024-05-20 00:42:48","2024-05-20 01:16:26",NA,NA,NA,NA,NA,NA,5,2,3,7,7,2,7,4,4,3,1990,2,1,2,2,4,1,7,4,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1024,12,2,1,1
"135",1,1,25,"DE",10484,497,"2024-05-20 09:21:34","2024-05-20 09:29:51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,2,1,2,2,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587,13,3,1,1
"136",1,0,80,"DE",16330,2213,"2024-05-20 09:48:59","2024-05-20 10:25:53",3,5,3,6,4,4,7,4,3,6,2,5,3,6,3,1,45,1,1,1,4,5,5,3,1,5,1,1,1,5,6,4,4,4,4,4,2,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2703,11,1,1,1
"137",1,1,82,"DE",3276,6146,"2024-05-20 11:25:19","2024-05-20 13:07:45",5,4,5,6,7,6,5,5,4,7,4,5,6,7,5,3,54,1,1,1,5,7,1,6,6,6,1,1,1,5,5,6,5,5,5,5,5,NA,NA,NA,0,0,0,"Vertikale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,11-20% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Agri-PV-Anlage auf Gewächshäusern und Ersatz von Folientunneln,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Externe (nicht lokale) Investoren,0-5% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,41-80% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),1500-4500 Meter,Grundstückseigentümer,0-5% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,11-20% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu einem Fussballfeld (ca. 1ha),500-1500 Meter,Gemeinde,6-10% Reduzierung des Ernteertrags,41-80% Erhöhung der Eigenproduktion,6-10% höheres Einkommen","","","","",2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3405,22,5,2,1
"138",1,0,7,"DE",11821,1972980,"2024-05-20 14:08:31","2024-06-12 10:11:32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155,11,1,1,1
"139",NA,1,0,"EN",4216,NA,"2024-05-20 16:42:27","2024-05-20 16:42:27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4255,13,3,1,1
"140",1,0,70,"DE",10337,1716,"2024-05-20 17:13:17","2024-05-20 17:41:53",NA,NA,NA,NA,NA,NA,5,2,5,7,5,3,3,5,3,3,75,2,1,1,1,6,2,2,3,4,1,1,3,4,4,3,4,2,1,2,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4024,22,5,2,1
"141",1,1,80,"DE",9174,1286,"2024-05-20 17:31:51","2024-05-20 17:53:17",5,3,4,6,5,3,7,7,3,6,6,3,5,6,3,3,76,1,1,1,2,5,3,2,2,5,1,1,1,5,5,5,5,5,3,5,6,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,934,12,2,1,1
"142",1,0,28,"FR",9207,1361,"2024-05-20 17:40:59","2024-05-20 18:03:41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,2,1,1,4,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6136,13,3,1,1
"143",1,1,25,"DE",2737,549,"2024-05-21 04:23:08","2024-05-21 04:32:17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1,1,1,3,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1372,13,3,1,1
"144",1,0,82,"EN",7401,3680,"2024-05-21 07:34:06","2024-05-21 08:35:26",3,1,2,3,1,1,4,6,3,5,3,3,2,4,4,4,54,1,1,1,3,6,3,2,1,4,1,1,1,3,3,4,4,2,2,1,4,NA,NA,NA,0,0,0,"Horizontal open space Agri-PV systems on pasture or arable land,Up to one football pitch (approx. 1ha),500-1500 meters,Landowner,41-80% reduction in crop yield,0-5% increase in own production,21-40% higher income","Horizontal open space Agri-PV systems on pasture or arable land,Up to 5 football pitches (approx. 5ha),500-1500 meters,Energy cooperative (e.g. local population),11-20% reduction in crop yield,41-80% increase in own production,21-40% higher income","","","","","","",1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,261,11,1,1,1
"145",1,0,42,"DE",14135,7506,"2024-05-21 08:27:20","2024-05-21 10:32:27",NA,NA,NA,NA,NA,NA,6,7,5,7,3,7,7,5,1,4,43,1,1,1,4,6,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2769,11,1,1,1
"146",1,0,25,"DE",8129,986040,"2024-05-21 08:38:15","2024-06-01 18:32:16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,2,1,1,1,7,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,12,2,1,1
"147",1,0,41,"EN",11928,1107,"2024-05-21 15:16:52","2024-05-21 15:35:19",NA,NA,NA,NA,NA,NA,6,4,4,4,4,4,5,5,4,4,47,1,1,2,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5586,11,1,1,1
"148",1,0,80,"DE",6881,3435,"2024-05-21 16:31:03","2024-05-21 17:28:18",5,5,5,5,4,5,5,2,2,5,3,3,6,6,3,4,67,2,1,1,2,6,3,5,5,6,1,1,1,5,5,6,5,3,3,3,4,NA,NA,NA,0,0,0,"Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),1500-4500 Meter,Energiegenossenschaft (z.B. lokale Bevölkerung),41-80% Reduzierung des Ernteertrags,0-5% Erhöhung der Eigenproduktion,0-5% höheres Einkommen","Horizontale Freiflächen Agri-PV-Anlage auf Weide- oder Ackerland,Bis zu 5 Fussballfelder (ca. 5ha),0-500 Meter,Externe (nicht lokale) Investoren,41-80% Reduzierung des Ernteertrags,6-10% Erhöhung der Eigenproduktion ,0-5% höheres Einkommen","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1217,23,6,2,1
